rally_uid,sex,match,numberGame,rally_id,strikeNumber,scoreSelf,scoreOther,serverGetPoint,gamePlayerId,gamePlayerOtherId,strikeId,handId,strengthId,spinId,pointId,actionId,positionId
2066,2,44,1,10,10,7,2,0,47,58,4,2,3,1,4,2,0
2066,2,44,1,10,11,2,7,0,58,47,4,1,3,1,6,2,0
2066,2,44,1,10,12,7,2,0,47,58,4,2,3,1,9,2,0
2066,2,44,1,10,13,2,7,0,58,47,4,2,3,1,0,2,0
2067,2,44,1,11,1,8,2,1,47,58,1,1,2,2,1,0,0
2067,2,44,1,11,2,2,8,1,58,47,2,1,2,2,2,10,0
2067,2,44,1,11,3,8,2,1,47,58,4,1,2,1,5,1,0
2067,2,44,1,11,4,2,8,1,58,47,4,2,2,1,9,2,0
2067,2,44,1,11,5,8,2,1,47,58,4,2,2,1,8,2,0
2067,2,44,1,11,6,2,8,1,58,47,4,1,2,1,0,2,0
2068,2,44,1,12,1,9,2,1,47,58,1,1,2,2,5,0,0
2068,2,44,1,12,2,2,9,1,58,47,2,2,2,1,5,4,0
2068,2,44,1,12,3,9,2,1,47,58,4,2,2,3,8,6,0
2068,2,44,1,12,4,2,9,1,58,47,4,2,2,3,5,6,0
2068,2,44,1,12,5,9,2,1,47,58,4,2,3,1,9,2,0
2068,2,44,1,12,6,2,9,1,58,47,4,2,2,3,0,13,0
2069,2,44,1,13,1,2,10,1,58,47,1,1,2,2,2,0,0
2069,2,44,1,13,2,10,2,1,47,58,2,2,2,1,0,4,0
2070,2,44,1,14,1,3,10,0,58,47,1,1,2,3,5,0,0
2070,2,44,1,14,2,10,3,0,47,58,2,1,2,3,9,10,0
2070,2,44,1,14,3,3,10,0,58,47,4,2,3,1,7,1,0
2070,2,44,1,14,4,10,3,0,47,58,4,1,3,1,7,2,0
2070,2,44,1,14,5,3,10,0,58,47,4,1,3,1,0,2,0
2071,2,44,2,1,1,0,0,0,47,58,1,1,2,2,1,0,0
2071,2,44,2,1,2,0,0,0,58,47,2,1,2,2,2,10,0
2071,2,44,2,1,3,0,0,0,47,58,4,1,2,2,5,10,0
2071,2,44,2,1,4,0,0,0,58,47,4,2,2,1,9,1,0
2071,2,44,2,1,5,0,0,0,47,58,4,2,2,3,5,13,0
2071,2,44,2,1,6,0,0,0,58,47,4,2,3,3,8,6,0
2071,2,44,2,1,7,0,0,0,47,58,4,2,2,1,0,2,0
2072,2,44,2,2,1,0,1,1,47,58,1,1,2,5,5,0,0
2072,2,44,2,2,2,1,0,1,58,47,2,2,2,3,8,7,0
2072,2,44,2,2,3,0,1,1,47,58,4,1,2,1,6,2,0
2072,2,44,2,2,4,1,0,1,58,47,4,0,0,0,0,0,0
2073,2,44,2,3,1,1,1,0,58,47,1,1,2,5,5,0,0
2073,2,44,2,3,2,1,1,0,47,58,2,2,2,3,5,10,0
2073,2,44,2,3,3,1,1,0,58,47,4,1,2,2,8,10,0
2073,2,44,2,3,4,1,1,0,47,58,4,2,2,3,8,1,0
2073,2,44,2,3,5,1,1,0,58,47,4,2,3,1,9,2,0
2073,2,44,2,3,6,1,1,0,47,58,4,2,2,1,8,2,0
2073,2,44,2,3,7,1,1,0,58,47,4,2,3,1,9,2,0
2073,2,44,2,3,8,1,1,0,47,58,4,2,3,1,6,2,0
2073,2,44,2,3,9,1,1,0,58,47,4,2,3,1,8,2,0
2073,2,44,2,3,10,1,1,0,47,58,4,1,3,1,4,2,0
2073,2,44,2,3,11,1,1,0,58,47,4,1,2,1,8,2,0
2073,2,44,2,3,12,1,1,0,47,58,4,2,2,3,5,13,0
2073,2,44,2,3,13,1,1,0,58,47,4,1,3,1,8,1,0
2073,2,44,2,3,14,1,1,0,47,58,4,2,2,3,9,13,0
2073,2,44,2,3,15,1,1,0,58,47,4,2,3,1,9,2,0
2073,2,44,2,3,16,1,1,0,47,58,4,2,3,1,9,2,0
2073,2,44,2,3,17,1,1,0,58,47,4,2,2,1,8,2,0
2073,2,44,2,3,18,1,1,0,47,58,4,2,2,1,3,2,0
2073,2,44,2,3,19,1,1,0,58,47,4,2,3,1,7,2,0
2073,2,44,2,3,20,1,1,0,47,58,4,1,3,1,5,2,0
2073,2,44,2,3,21,1,1,0,58,47,4,0,0,0,0,0,0
2074,2,44,2,4,1,1,2,1,58,47,1,1,2,5,5,0,0
2074,2,44,2,4,2,2,1,1,47,58,2,2,2,3,8,6,0
2074,2,44,2,4,3,1,2,1,58,47,4,2,3,1,9,2,0
2074,2,44,2,4,4,2,1,1,47,58,4,2,2,1,6,2,0
2074,2,44,2,4,5,1,2,1,58,47,4,2,3,1,8,2,0
2074,2,44,2,4,6,2,1,1,47,58,4,2,2,3,5,13,0
2074,2,44,2,4,7,1,2,1,58,47,4,1,2,1,8,1,0
2074,2,44,2,4,8,2,1,1,47,58,4,2,2,3,0,13,0
2075,2,44,2,5,1,2,2,0,47,58,1,1,2,2,1,0,0
2075,2,44,2,5,2,2,2,0,58,47,2,1,2,3,8,7,0
2075,2,44,2,5,3,2,2,0,47,58,4,1,2,1,0,2,0
2076,2,44,2,6,1,2,3,1,47,58,1,1,2,2,2,0,0
2076,2,44,2,6,2,3,2,1,58,47,2,1,2,3,9,7,0
2076,2,44,2,6,3,2,3,1,47,58,4,2,2,1,8,2,0
2076,2,44,2,6,4,3,2,1,58,47,4,1,2,1,9,2,0
2076,2,44,2,6,5,2,3,1,47,58,4,2,2,1,8,2,0
2076,2,44,2,6,6,3,2,1,58,47,4,2,2,1,0,2,0
2077,2,44,2,7,1,3,3,0,58,47,1,1,2,2,2,0,0
2077,2,44,2,7,2,3,3,0,47,58,2,2,2,3,2,10,0
2077,2,44,2,7,3,3,3,0,58,47,4,1,2,2,7,10,0
2077,2,44,2,7,4,3,3,0,47,58,4,1,2,1,5,1,0
2077,2,44,2,7,5,3,3,0,58,47,4,2,2,1,0,2,0
2078,2,44,2,8,1,3,4,1,58,47,1,1,2,5,4,0,0
2078,2,44,2,8,2,4,3,1,47,58,2,1,2,3,6,7,0
2078,2,44,2,8,3,3,4,1,58,47,4,2,2,1,8,2,0
2078,2,44,2,8,4,4,3,1,47,58,4,2,2,3,5,13,0
2078,2,44,2,8,5,3,4,1,58,47,4,2,2,1,8,5,0
2078,2,44,2,8,6,4,3,1,47,58,4,2,2,3,8,13,0
2078,2,44,2,8,7,3,4,1,58,47,4,2,3,1,9,2,0
2078,2,44,2,8,8,4,3,1,47,58,4,2,2,1,8,2,0
2078,2,44,2,8,9,3,4,1,58,47,4,2,2,1,8,2,0
2078,2,44,2,8,10,4,3,1,47,58,4,2,2,1,0,2,0
2079,2,44,2,9,1,4,4,1,47,58,1,1,2,2,3,0,0
2079,2,44,2,9,2,4,4,1,58,47,2,2,2,2,2,10,0
2079,2,44,2,9,3,4,4,1,47,58,4,2,2,2,2,10,0
2079,2,44,2,9,4,4,4,1,58,47,4,2,2,1,0,4,0
2080,2,44,2,10,1,5,4,0,47,58,1,1,2,5,2,0,0
2080,2,44,2,10,2,4,5,0,58,47,2,2,2,2,3,10,0
2080,2,44,2,10,3,5,4,0,47,58,4,2,2,3,0,7,0
2081,2,44,2,11,1,5,5,1,58,47,1,1,2,5,5,0,0
2081,2,44,2,11,2,5,5,1,47,58,2,1,2,3,2,11,0
2081,2,44,2,11,3,5,5,1,58,47,4,2,3,2,9,10,0
2081,2,44,2,11,4,5,5,1,47,58,4,2,2,1,0,1,0
2082,2,44,2,12,1,6,5,1,58,47,1,1,2,5,5,0,0
2082,2,44,2,12,2,5,6,1,47,58,2,2,2,3,5,6,0
2082,2,44,2,12,3,6,5,1,58,47,4,2,3,1,8,2,0
2082,2,44,2,12,4,5,6,1,47,58,4,2,2,1,0,2,0
2083,2,44,2,13,1,5,7,1,47,58,1,1,3,5,8,0,0
2083,2,44,2,13,2,7,5,1,58,47,2,2,2,3,5,6,0
2083,2,44,2,13,3,5,7,1,47,58,4,2,2,3,5,6,0
2083,2,44,2,13,4,7,5,1,58,47,4,2,3,1,8,2,0
2083,2,44,2,13,5,5,7,1,47,58,4,2,2,1,5,2,0
2083,2,44,2,13,6,7,5,1,58,47,4,2,3,1,9,2,0
2083,2,44,2,13,7,5,7,1,47,58,4,2,3,1,7,2,0
2083,2,44,2,13,8,7,5,1,58,47,4,0,0,0,0,0,0
2084,2,44,2,14,1,6,7,0,47,58,1,1,2,2,1,0,0
2084,2,44,2,14,2,7,6,0,58,47,2,1,2,2,5,10,0
2084,2,44,2,14,3,6,7,0,47,58,4,1,2,1,0,1,0
2085,2,44,2,15,1,8,6,1,58,47,1,1,2,2,5,0,0
2085,2,44,2,15,2,6,8,1,47,58,2,2,2,3,8,7,0
2085,2,44,2,15,3,8,6,1,58,47,4,2,2,1,9,2,0
2085,2,44,2,15,4,6,8,1,47,58,4,2,2,1,8,2,0
2085,2,44,2,15,5,8,6,1,58,47,4,1,3,1,8,2,0
2085,2,44,2,15,6,6,8,1,47,58,4,2,2,3,6,13,0
2085,2,44,2,15,7,8,6,1,58,47,4,1,2,3,7,6,0
2085,2,44,2,15,8,6,8,1,47,58,4,1,2,1,0,2,0
2086,2,44,2,16,1,9,6,1,58,47,1,1,2,5,2,0,0
2086,2,44,2,16,2,6,9,1,47,58,2,1,2,3,5,11,0
2086,2,44,2,16,3,9,6,1,58,47,4,1,2,1,8,1,0
2086,2,44,2,16,4,6,9,1,47,58,4,1,2,3,0,13,0
2087,2,44,2,17,1,6,10,1,47,58,1,1,2,2,1,0,0
2087,2,44,2,17,2,10,6,1,58,47,2,1,2,2,5,10,0
2087,2,44,2,17,3,6,10,1,47,58,4,1,2,1,8,1,0
2087,2,44,2,17,4,10,6,1,58,47,4,2,2,1,0,2,0
2088,2,44,2,18,1,7,10,0,47,58,1,1,2,2,1,0,0
2088,2,44,2,18,2,10,7,0,58,47,2,2,2,1,5,4,0
2088,2,44,2,18,3,7,10,0,47,58,4,2,3,1,5,2,0
2088,2,44,2,18,4,10,7,0,58,47,4,2,2,1,8,2,0
2088,2,44,2,18,5,7,10,0,47,58,4,1,2,1,5,2,0
2088,2,44,2,18,6,10,7,0,58,47,4,1,2,1,8,2,0
2088,2,44,2,18,7,7,10,0,47,58,4,2,2,1,0,2,0
2089,2,44,3,1,1,0,0,0,58,47,1,1,2,2,2,0,0
2089,2,44,3,1,2,0,0,0,47,58,2,2,2,3,8,7,0
2089,2,44,3,1,3,0,0,0,58,47,4,2,3,1,0,2,0
2090,2,44,3,2,1,0,1,0,58,47,1,1,2,2,4,0,0
2090,2,44,3,2,2,1,0,0,47,58,2,1,2,2,5,10,0
2090,2,44,3,2,3,0,1,0,58,47,4,2,2,2,5,10,0
2090,2,44,3,2,4,1,0,0,47,58,4,2,2,1,5,1,0
2090,2,44,3,2,5,0,1,0,58,47,4,2,3,3,8,6,0
2090,2,44,3,2,6,1,0,0,47,58,4,2,2,1,8,2,0
2090,2,44,3,2,7,0,1,0,58,47,4,1,2,1,0,2,0
2091,2,44,3,3,1,2,0,0,47,58,1,1,2,5,4,0,0
2091,2,44,3,3,2,0,2,0,58,47,2,1,2,2,5,10,0
2091,2,44,3,3,3,2,0,0,47,58,4,1,2,1,7,1,0
2091,2,44,3,3,4,0,2,0,58,47,4,1,3,1,7,2,0
2091,2,44,3,3,5,2,0,0,47,58,4,1,2,3,5,13,0
2091,2,44,3,3,6,0,2,0,58,47,4,1,3,1,7,1,0
2091,2,44,3,3,7,2,0,0,47,58,4,1,3,1,0,2,0
2092,2,44,3,4,1,2,1,1,47,58,1,1,2,5,5,0,0
2092,2,44,3,4,2,1,2,1,58,47,2,2,2,1,5,1,0
2092,2,44,3,4,3,2,1,1,47,58,4,2,2,3,8,6,0
2092,2,44,3,4,4,1,2,1,58,47,4,2,3,3,9,6,0
2092,2,44,3,4,5,2,1,1,47,58,4,2,2,3,8,6,0
2092,2,44,3,4,6,1,2,1,58,47,4,1,2,1,8,2,0
2092,2,44,3,4,7,2,1,1,47,58,4,1,2,3,9,13,0
2092,2,44,3,4,8,1,2,1,58,47,4,2,3,1,9,5,0
2092,2,44,3,4,9,2,1,1,47,58,4,2,2,1,5,2,0
2092,2,44,3,4,10,1,2,1,58,47,4,1,2,1,8,2,0
2092,2,44,3,4,11,2,1,1,47,58,4,1,2,1,8,2,0
2092,2,44,3,4,12,1,2,1,58,47,4,1,2,1,5,2,0
2092,2,44,3,4,13,2,1,1,47,58,4,2,2,3,8,13,0
2092,2,44,3,4,14,1,2,1,58,47,4,1,2,1,5,1,0
2092,2,44,3,4,15,2,1,1,47,58,4,2,2,1,8,2,0
2092,2,44,3,4,16,1,2,1,58,47,4,2,2,1,5,2,0
2092,2,44,3,4,17,2,1,1,47,58,4,2,2,3,7,13,0
2092,2,44,3,4,18,1,2,1,58,47,4,0,0,0,0,0,0
2093,2,44,3,5,1,1,3,1,58,47,1,1,2,2,4,0,0
2093,2,44,3,5,2,3,1,1,47,58,2,2,2,2,5,10,0
2093,2,44,3,5,3,1,3,1,58,47,4,2,2,1,6,4,0
2093,2,44,3,5,4,3,1,1,47,58,4,2,2,1,0,2,0
2094,2,44,3,6,1,2,3,0,58,47,1,1,2,2,5,0,0
2094,2,44,3,6,2,3,2,0,47,58,2,2,2,3,8,6,0
2094,2,44,3,6,3,2,3,0,58,47,4,2,2,3,0,13,0
2095,2,44,3,7,1,4,2,0,47,58,1,1,2,2,2,0,0
2095,2,44,3,7,2,2,4,0,58,47,2,2,2,1,5,4,0
2095,2,44,3,7,3,4,2,0,47,58,4,2,2,1,8,2,0
2095,2,44,3,7,4,2,4,0,58,47,4,2,2,1,6,2,0
2095,2,44,3,7,5,4,2,0,47,58,4,2,3,1,9,2,0
2095,2,44,3,7,6,2,4,0,58,47,4,2,2,1,5,2,0
2095,2,44,3,7,7,4,2,0,47,58,4,2,2,1,8,2,0
2095,2,44,3,7,8,2,4,0,58,47,4,1,2,1,5,2,0
2095,2,44,3,7,9,4,2,0,47,58,4,2,3,3,0,6,0
2096,2,44,3,8,1,4,3,1,47,58,1,1,2,2,5,0,0
2096,2,44,3,8,2,3,4,1,58,47,2,2,2,2,2,10,0
2096,2,44,3,8,3,4,3,1,47,58,4,2,3,3,0,6,0
2096,2,44,3,8,4,3,4,1,58,47,4,0,0,0,0,0,0
2097,2,44,3,9,1,3,5,1,58,47,1,1,2,5,4,0,0
2097,2,44,3,9,2,5,3,1,47,58,2,1,2,2,8,10,0
2097,2,44,3,9,3,3,5,1,58,47,4,2,2,1,5,1,0
2097,2,44,3,9,4,5,3,1,47,58,4,1,2,3,8,13,0
2097,2,44,3,9,5,3,5,1,58,47,4,1,3,1,8,1,0
2097,2,44,3,9,6,5,3,1,47,58,4,2,2,3,5,13,0
2097,2,44,3,9,7,3,5,1,58,47,4,1,3,1,7,1,0
2097,2,44,3,9,8,5,3,1,47,58,4,1,2,3,0,13,0
2098,2,44,3,10,1,4,5,1,58,47,1,1,2,2,1,0,0
2098,2,44,3,10,2,5,4,1,47,58,2,1,2,3,5,11,0
2098,2,44,3,10,3,4,5,1,58,47,4,1,3,1,7,5,0
2098,2,44,3,10,4,5,4,1,47,58,4,0,0,0,0,0,0
2099,2,44,3,11,1,5,5,1,47,58,1,1,2,2,5,0,0
2099,2,44,3,11,2,5,5,1,58,47,2,1,2,3,5,7,0
2099,2,44,3,11,3,5,5,1,47,58,4,1,2,1,8,2,0
2099,2,44,3,11,4,5,5,1,58,47,4,2,2,1,8,2,0
2099,2,44,3,11,5,5,5,1,47,58,4,2,2,1,8,2,0
2099,2,44,3,11,6,5,5,1,58,47,4,0,0,0,0,0,0
2101,2,44,3,13,1,6,6,1,58,47,1,1,2,5,1,0,0
2101,2,44,3,13,2,6,6,1,47,58,2,1,2,1,9,1,0
2101,2,44,3,13,3,6,6,1,58,47,4,2,2,1,9,2,0
2101,2,44,3,13,4,6,6,1,47,58,4,2,2,1,9,2,0
2101,2,44,3,13,5,6,6,1,58,47,4,2,3,1,7,2,0
2101,2,44,3,13,6,6,6,1,47,58,4,1,3,1,8,2,0
2101,2,44,3,13,7,6,6,1,58,47,4,1,3,1,4,2,0
2101,2,44,3,13,8,6,6,1,47,58,4,0,0,0,0,0,0
2102,2,44,3,14,1,7,6,0,58,47,1,1,2,2,1,0,0
2102,2,44,3,14,2,6,7,0,47,58,2,1,2,3,6,7,0
2102,2,44,3,14,3,7,6,0,58,47,4,2,2,1,0,2,0
2103,2,44,3,15,1,7,7,0,47,58,1,1,3,5,8,0,0
2103,2,44,3,15,2,7,7,0,58,47,2,2,2,3,5,6,0
2103,2,44,3,15,3,7,7,0,47,58,4,2,2,1,5,2,0
2103,2,44,3,15,4,7,7,0,58,47,4,2,3,1,6,2,0
2103,2,44,3,15,5,7,7,0,47,58,4,2,2,1,0,2,0
2104,2,44,3,16,1,7,8,0,47,58,1,1,2,2,2,0,0
2104,2,44,3,16,2,8,7,0,58,47,2,2,2,2,5,10,0
2104,2,44,3,16,3,7,8,0,47,58,4,2,2,1,0,1,0
2105,2,44,3,17,1,9,7,0,58,47,1,1,2,2,1,0,0
2105,2,44,3,17,2,7,9,0,47,58,2,1,2,2,2,10,0
2105,2,44,3,17,3,9,7,0,58,47,4,2,2,2,5,10,0
2105,2,44,3,17,4,7,9,0,47,58,4,2,2,1,8,1,0
2105,2,44,3,17,5,9,7,0,58,47,4,2,2,3,0,13,0
2106,2,44,3,18,1,9,8,1,58,47,1,1,2,2,4,0,0
2106,2,44,3,18,2,8,9,1,47,58,2,1,2,2,5,10,0
2106,2,44,3,18,3,9,8,1,58,47,4,2,2,1,8,1,0
2106,2,44,3,18,4,8,9,1,47,58,4,2,2,3,9,13,0
2106,2,44,3,18,5,9,8,1,58,47,4,2,3,1,9,5,0
2106,2,44,3,18,6,8,9,1,47,58,4,2,2,1,8,2,0
2106,2,44,3,18,7,9,8,1,58,47,4,2,2,1,7,2,0
2106,2,44,3,18,8,8,9,1,47,58,4,1,2,1,5,2,0
2106,2,44,3,18,9,9,8,1,58,47,4,1,2,1,5,2,0
2106,2,44,3,18,10,8,9,1,47,58,4,1,2,1,0,2,0
2107,2,44,3,19,1,8,10,1,47,58,1,1,2,5,8,0,0
2107,2,44,3,19,2,10,8,1,58,47,2,2,2,1,6,1,0
2107,2,44,3,19,3,8,10,1,47,58,4,2,3,1,8,2,0
2107,2,44,3,19,4,10,8,1,58,47,4,2,2,1,0,2,0
2109,2,44,4,1,1,0,0,1,47,58,1,1,2,2,1,0,0
2109,2,44,4,1,2,0,0,1,58,47,2,1,2,2,5,10,0
2109,2,44,4,1,3,0,0,1,47,58,4,1,3,1,7,5,0
2109,2,44,4,1,4,0,0,1,58,47,4,0,0,0,0,0,0
2110,2,44,4,2,1,1,0,1,47,58,1,1,2,5,6,0,0
2110,2,44,4,2,2,0,1,1,58,47,2,2,2,1,8,1,0
2110,2,44,4,2,3,1,0,1,47,58,4,2,2,3,5,13,0
2110,2,44,4,2,4,0,1,1,58,47,4,2,3,1,9,5,0
2110,2,44,4,2,5,1,0,1,47,58,4,2,3,1,6,2,0
2110,2,44,4,2,6,0,1,1,58,47,4,0,0,0,0,0,0
2111,2,44,4,3,1,0,2,0,58,47,1,1,2,5,5,0,0
2111,2,44,4,3,2,2,0,0,47,58,2,2,2,2,8,10,0
2111,2,44,4,3,3,0,2,0,58,47,4,1,3,1,7,1,0
2111,2,44,4,3,4,2,0,0,47,58,4,1,2,3,6,13,0
2111,2,44,4,3,5,0,2,0,58,47,4,2,3,1,8,5,0
2111,2,44,4,3,6,2,0,0,47,58,4,1,2,3,8,13,0
2111,2,44,4,3,7,0,2,0,58,47,4,1,3,1,0,1,0
2112,2,44,4,4,1,0,3,0,58,47,1,1,2,5,5,0,0
2112,2,44,4,4,2,3,0,0,47,58,2,1,2,3,8,7,0
2112,2,44,4,4,3,0,3,0,58,47,4,2,3,1,0,2,0
2113,2,44,4,5,1,4,0,0,47,58,1,1,2,2,1,0,0
2113,2,44,4,5,2,0,4,0,58,47,2,1,2,3,5,10,0
2113,2,44,4,5,3,4,0,0,47,58,4,1,2,3,5,10,0
2113,2,44,4,5,4,0,4,0,58,47,4,2,2,1,5,1,0
2113,2,44,4,5,5,4,0,0,47,58,4,1,3,1,0,2,0
2114,2,44,4,6,1,4,1,1,47,58,1,1,2,2,1,0,0
2114,2,44,4,6,2,1,4,1,58,47,2,1,2,3,5,7,0
2114,2,44,4,6,3,4,1,1,47,58,4,2,2,1,8,2,0
2114,2,44,4,6,4,1,4,1,58,47,4,2,3,1,0,2,0
2115,2,44,4,7,1,1,5,0,58,47,1,1,2,5,9,0,0
2115,2,44,4,7,2,5,1,0,47,58,2,2,2,1,8,1,0
2115,2,44,4,7,3,1,5,0,58,47,4,2,2,3,9,13,0
2115,2,44,4,7,4,5,1,0,47,58,4,2,2,1,9,1,0
2115,2,44,4,7,5,1,5,0,58,47,4,2,3,1,8,2,0
2115,2,44,4,7,6,5,1,0,47,58,4,2,2,3,5,13,0
2115,2,44,4,7,7,1,5,0,58,47,4,1,2,1,4,1,0
2115,2,44,4,7,8,5,1,0,47,58,4,1,2,3,8,13,0
2115,2,44,4,7,9,1,5,0,58,47,4,2,2,1,8,1,0
2115,2,44,4,7,10,5,1,0,47,58,4,2,2,1,6,2,0
2115,2,44,4,7,11,1,5,0,58,47,4,0,0,0,0,0,0
2116,2,44,4,8,1,1,6,1,58,47,1,1,2,5,5,0,0
2116,2,44,4,8,2,6,1,1,47,58,2,2,2,3,5,6,0
2116,2,44,4,8,3,1,6,1,58,47,4,1,3,1,7,2,0
2116,2,44,4,8,4,6,1,1,47,58,4,1,3,1,0,2,0
2117,2,44,4,9,1,6,2,1,47,58,1,1,2,2,2,0,0
2117,2,44,4,9,2,2,6,1,58,47,2,2,2,2,9,10,0
2117,2,44,4,9,3,6,2,1,47,58,4,2,2,1,5,2,0
2117,2,44,4,9,4,2,6,1,58,47,4,2,2,1,9,2,0
2117,2,44,4,9,5,6,2,1,47,58,4,2,2,1,6,2,0
2117,2,44,4,9,6,2,6,1,58,47,4,0,0,0,0,0,0
2118,2,44,4,10,1,7,2,0,47,58,1,1,2,5,2,0,0
2118,2,44,4,10,2,2,7,0,58,47,2,2,2,1,8,4,0
2118,2,44,4,10,3,7,2,0,47,58,4,1,2,1,0,2,0
2119,2,44,4,11,1,3,7,0,58,47,1,1,2,2,5,0,0
2119,2,44,4,11,2,7,3,0,47,58,2,1,2,2,5,10,0
2119,2,44,4,11,3,3,7,0,58,47,4,1,2,2,0,10,0
2120,2,44,4,12,1,3,8,0,58,47,1,1,2,5,2,0,0
2120,2,44,4,12,2,8,3,0,47,58,2,2,2,3,5,7,0
2120,2,44,4,12,3,3,8,0,58,47,4,2,3,1,0,2,0
2121,2,44,4,13,1,9,3,1,47,58,1,1,3,5,9,0,0
2121,2,44,4,13,2,3,9,1,58,47,2,2,2,1,5,1,0
2121,2,44,4,13,3,9,3,1,47,58,4,2,3,1,8,2,0
2121,2,44,4,13,4,3,9,1,58,47,4,2,2,1,0,2,0
2122,2,44,4,14,1,10,3,0,47,58,1,1,2,2,3,0,0
2122,2,44,4,14,2,3,10,0,58,47,2,2,2,3,5,7,0
2122,2,44,4,14,3,10,3,0,47,58,4,2,2,3,5,6,0
2122,2,44,4,14,4,3,10,0,58,47,4,2,2,1,7,2,0
2122,2,44,4,14,5,10,3,0,47,58,4,1,2,1,0,2,0
2123,2,44,4,15,1,4,10,1,58,47,1,1,2,2,5,0,0
2123,2,44,4,15,2,10,4,1,47,58,2,1,2,3,2,11,0
2123,2,44,4,15,3,4,10,1,58,47,4,1,2,2,7,10,0
2123,2,44,4,15,4,10,4,1,47,58,4,1,3,1,7,1,0
2123,2,44,4,15,5,4,10,1,58,47,4,1,3,1,8,2,0
2123,2,44,4,15,6,10,4,1,47,58,4,2,2,3,5,13,0
2123,2,44,4,15,7,4,10,1,58,47,4,2,2,1,8,1,0
2123,2,44,4,15,8,10,4,1,47,58,4,1,2,3,5,13,0
2123,2,44,4,15,9,4,10,1,58,47,4,2,2,1,9,1,0
2123,2,44,4,15,10,10,4,1,47,58,4,2,2,3,5,13,0
2123,2,44,4,15,11,4,10,1,58,47,4,1,2,1,8,1,0
2123,2,44,4,15,12,10,4,1,47,58,4,1,2,1,0,2,0
2124,2,44,4,16,1,5,10,1,58,47,1,1,2,2,5,0,0
2124,2,44,4,16,2,10,5,1,47,58,2,2,2,3,5,4,0
2124,2,44,4,16,3,5,10,1,58,47,4,2,2,1,9,2,0
2124,2,44,4,16,4,10,5,1,47,58,4,2,2,3,5,13,0
2124,2,44,4,16,5,5,10,1,58,47,4,2,3,3,7,6,0
2124,2,44,4,16,6,10,5,1,47,58,4,0,0,0,0,0,0
2125,2,44,4,17,1,10,6,1,47,58,1,1,2,2,2,0,0
2125,2,44,4,17,2,6,10,1,58,47,2,1,2,2,2,10,0
2125,2,44,4,17,3,10,6,1,47,58,4,1,2,1,6,1,0
2125,2,44,4,17,4,6,10,1,58,47,4,0,0,0,0,0,0
2126,2,44,5,1,1,0,0,0,58,47,1,1,2,5,5,0,0
2126,2,44,5,1,2,0,0,0,47,58,2,1,2,2,5,10,0
2126,2,44,5,1,3,0,0,0,58,47,4,2,2,2,9,10,0
2126,2,44,5,1,4,0,0,0,47,58,4,2,2,3,5,10,0
2126,2,44,5,1,5,0,0,0,58,47,4,2,2,1,9,1,0
2126,2,44,5,1,6,0,0,0,47,58,4,2,2,3,5,13,0
2126,2,44,5,1,7,0,0,0,58,47,4,2,2,3,6,6,0
2126,2,44,5,1,8,0,0,0,47,58,4,2,3,3,7,6,0
2126,2,44,5,1,9,0,0,0,58,47,4,0,0,0,0,0,0
2127,2,44,5,2,1,0,1,0,58,47,1,1,2,2,2,0,0
2127,2,44,5,2,2,1,0,0,47,58,2,2,2,3,8,7,0
2127,2,44,5,2,3,0,1,0,58,47,4,2,3,1,8,2,0
2127,2,44,5,2,4,1,0,0,47,58,4,2,3,1,9,2,0
2127,2,44,5,2,5,0,1,0,58,47,4,2,2,3,0,13,0
2128,2,44,5,3,1,2,0,1,47,58,1,1,2,2,4,0,0
2128,2,44,5,3,2,0,2,1,58,47,2,1,2,2,4,10,0
2128,2,44,5,3,3,2,0,1,47,58,4,1,2,1,5,1,0
2128,2,44,5,3,4,0,2,1,58,47,4,1,3,1,0,2,0
2129,2,44,5,4,1,3,0,0,47,58,1,1,2,2,5,0,0
2129,2,44,5,4,2,0,3,0,58,47,2,2,2,1,8,4,0
2129,2,44,5,4,3,3,0,0,47,58,4,1,2,1,0,2,0
2130,2,44,5,5,1,1,3,1,58,47,1,1,2,5,1,0,0
2130,2,44,5,5,2,3,1,1,47,58,2,1,2,2,9,10,0
2130,2,44,5,5,3,1,3,1,58,47,4,2,2,1,5,1,0
2130,2,44,5,5,4,3,1,1,47,58,4,1,2,3,9,13,0
2130,2,44,5,5,5,1,3,1,58,47,4,2,2,3,5,6,0
2130,2,44,5,5,6,3,1,1,47,58,4,1,2,3,0,13,0
2131,2,44,5,6,1,2,3,0,58,47,1,1,2,2,4,0,0
2131,2,44,5,6,2,3,2,0,47,58,2,1,2,2,8,10,0
2131,2,44,5,6,3,2,3,0,58,47,4,2,2,1,5,1,0
2131,2,44,5,6,4,3,2,0,47,58,4,1,2,3,9,13,0
2131,2,44,5,6,5,2,3,0,58,47,4,2,3,1,5,1,0
2131,2,44,5,6,6,3,2,0,47,58,4,1,2,3,8,13,0
2131,2,44,5,6,7,2,3,0,58,47,4,2,3,1,0,1,0
2132,2,44,5,7,1,4,2,1,47,58,1,1,2,2,1,0,0
2132,2,44,5,7,2,2,4,1,58,47,2,1,2,3,5,7,0
2132,2,44,5,7,3,4,2,1,47,58,4,1,2,1,8,2,0
2132,2,44,5,7,4,2,4,1,58,47,4,2,2,3,5,13,0
